x,y
5.700624330893812,-0.14269126419882225
5.700624330893812,-0.14269126419882225
5.700624330893812,-0.14269126419882225
5.700624330893812,-0.14269126419882225
5.700624330893812,-0.14269126419882225
5.700624330893812,-0.14269126419882225
5.700624330893812,-0.14269126419882225
5.700624330893812,-0.14269126419882225
5.700624330893812,-0.14269126419882225
5.700624330893811,-0.1426912641988222
5.700624330893811,-0.1426912641988222
5.700624330893811,-0.1426912641988222
5.700624330893811,-0.1426912641988222
5.700624330893812,-0.14269126419882222
5.700624330893812,-0.14269126419882222
5.700624330893811,-0.14269126419882217
5.700624330893811,-0.14269126419882217
5.700624330893812,-0.14269126419882222
5.700624330893811,-0.1426912641988222
5.700624330893811,-0.1426912641988222
5.700624330893811,-0.14269126419882214
5.700624330893811,-0.14269126419882217
5.700624330893811,-0.14269126419882214
5.700624330893811,-0.14269126419882214
5.700624330893811,-0.14269126419882214
5.700624330893811,-0.1426912641988221
5.700624330893811,-0.1426912641988221
5.700624330893811,-0.14269126419882208
5.700624330893811,-0.1426912641988221
5.700624330893811,-0.14269126419882205
5.700624330893811,-0.14269126419882205
5.70354702892937,-0.14277097130698532
5.700624330893812,-0.14269126419882225
5.71288992380254,-0.14292233165565868
5.700624330893811,-0.14269126419882214
5.712889923801919,-0.14292233165565585
5.704406496355058,-0.1427934290553868
5.71288992380026,-0.1429223316556483
5.711724008955227,-0.14291518907044812
5.712889923795078,-0.1429223316556247
5.712889923791762,-0.1429223316556096
5.712889923790932,-0.14292233165560583
5.7128899237873885,-0.1429223316555898
5.71288992378654,-0.14292233165558602
5.712889923795078,-0.1429223316556247
5.712889923790932,-0.14292233165560583
5.712889923790932,-0.14292233165560583
5.712889923784207,-0.14292233165557564
5.712889923783359,-0.14292233165557186
5.712889923781449,-0.14292233165556337
5.712889923778692,-0.1429223316555511
5.712889923789897,-0.14292233165560111
5.712889923785903,-0.14292233165558318
5.71288992378251,-0.14292233165556809
5.712889923774238,-0.14292233165553128
5.712889923772753,-0.14292233165552468
5.71288992377042,-0.1429223316555143
5.712889923791762,-0.1429223316556096
5.7128899237744495,-0.14292233165553223
5.712889923768299,-0.14292233165550486
5.712889923769572,-0.14292233165551052
5.712889923768087,-0.14292233165550391
5.712889923769783,-0.14292233165551146
5.7128899237702075,-0.14292233165551335
5.712889923767238,-0.14292233165550014
5.712889923769783,-0.14292233165551146
5.712889923770632,-0.14292233165551524
5.712889923769783,-0.14292233165551146
5.712889923767026,-0.1429223316554992
5.712889923764056,-0.14292233165548598
5.712889923765329,-0.14292233165549165
5.712889923762147,-0.1429223316554775
5.712889923760662,-0.14292233165547089
5.712889923758117,-0.14292233165545956
5.712889923764056,-0.14292233165548598
5.712889923765329,-0.14292233165549165
5.712889923754723,-0.14292233165544446
5.71288992375642,-0.142922331655452
5.712889923752814,-0.14292233165543597
5.712889923751118,-0.14292233165542842
5.712889923747724,-0.14292233165541332
5.712889923745815,-0.14292233165540483
5.71288992374433,-0.14292233165539822
5.712889923746451,-0.14292233165540766
5.712889923744966,-0.14292233165540105
5.712889923745602,-0.14292233165540388
5.712889923739875,-0.1429223316553784
5.712889923746027,-0.14292233165540577
5.712889923736269,-0.14292233165536236
5.712889923735633,-0.14292233165535953
5.715966407515895,-0.14294289104379096
5.712889923745815,-0.14292233165540483
5.712889923736482,-0.1429223316553633
5.712889923745815,-0.14292233165540483
5.7138215155938505,-0.14292756436255993
5.736715180829561,-0.14342011769477503
5.739080445989859,-0.14345761809892893
5.74325019051192,-0.14353211300584892
5.739080445990163,-0.14345761809893282
5.743250190510548,-0.14353211300582236
5.743250190511731,-0.14353211300584523
5.743250190510237,-0.14353211300581656
5.743250190511731,-0.14353211300584523
5.743250190508713,-0.14353211300578778
5.743250190508341,-0.14353211300578095
5.743250190507228,-0.14353211300576052
5.743250190508713,-0.14353211300578778
5.7432501905064814,-0.14353211300574675
5.74325019050592,-0.14353211300573557
5.743250190505546,-0.14353211300572533
5.743250190505194,-0.14353211300571514
5.743250190505078,-0.14353211300571186
5.743250190506019,-0.14353211300573787
5.743250190504881,-0.1435321130057062
5.743250190505427,-0.14353211300572194
5.743250190504881,-0.1435321130057062
5.7432501905047655,-0.14353211300570282
5.743250190504881,-0.1435321130057062
5.743250190504959,-0.1435321130057085
5.743250190503742,-0.14353211300567384
5.743250190504881,-0.1435321130057062
5.743250190503664,-0.14353211300567154
5.743250190503007,-0.1435321130056525
5.743250190505312,-0.14353211300571853
5.743250190503276,-0.1435321130056603
5.743250190502775,-0.14353211300564572
5.74325019050285,-0.14353211300564794
5.743250190503742,-0.14353211300567384
5.743250190501568,-0.14353211300561058
5.74325019050219,-0.1435321130056288
5.743250190502228,-0.14353211300562985
5.743250190500676,-0.1435321130055846
5.743250190500639,-0.1435321130055835
5.7432501905005235,-0.14353211300558014
5.743250190500366,-0.14353211300557556
5.743250190503627,-0.14353211300567048
5.743250190500402,-0.1435321130055766
5.743250190503627,-0.14353211300567048
5.743250190500136,-0.14353211300556892
5.743250190499828,-0.14353211300555993
5.743250190499944,-0.14353211300556332
5.743250190499173,-0.1435321130055408
5.743250190498943,-0.1435321130055341
5.743250190499406,-0.14353211300554755
5.748488113566688,-0.143689555264472
5.74796038631096,-0.14367053483751033
5.743250190498712,-0.14353211300552737
5.750241939084604,-0.14375324174413803
5.779384014198086,-0.1447723088990202
5.774988720447812,-0.1446048105797621
5.8532472250010565,-0.14774255575952466
5.833636754718793,-0.1469322674023231
5.833636754718793,-0.1469322674023231
5.897017409038051,-0.1493881120212888
6.041362062383254,-0.15374222138261232
5.805941184767122,-0.14578847654559215
6.099619713616963,-0.15413977759718586
6.078967705912782,-0.15406785017517338
6.1019000800889245,-0.15414133456087092
6.081923176094411,-0.15407570175661178
6.188525507191689,-0.1541454660698792
6.081923176094411,-0.15407570175661178
6.385643428999479,-0.1551299036293143
6.403721409627405,-0.15546359758167774
6.414047481343649,-0.15572672917807545
6.425416234078131,-0.15585476847763197
6.35965081931442,-0.15476776252330174
6.414047481343649,-0.15572672917807545
6.35965081931442,-0.15476776252330174
6.419108182780898,-0.15579592448077392
6.441020946310645,-0.1561414720944148
6.4528471863894845,-0.15621983943426174
6.385643428999479,-0.1551299036293143
6.3914528590693935,-0.15526262323135503
6.52154996113916,-0.15680912028360552
6.5793904136839,-0.15674616953512144
6.693668096912637,-0.1566161636982941
6.48286545592082,-0.15665962564352962
6.735278731147676,-0.15660067162714697
6.7388478774304605,-0.15659697644151588
6.7389749446272305,-0.1565967488470098
6.7388478774304605,-0.15659697644151588
6.7388478774304605,-0.15659697644151588
6.757617085382827,-0.15653692245735473
6.733449999411471,-0.15660245969477096
6.742115194575873,-0.15659143762332708
6.762516175826185,-0.15653193204679952
6.761294461490311,-0.1565328394648591
6.784233737873377,-0.1564994583493698
6.782310895617676,-0.15650392060007015
6.742115194575873,-0.15659143762332708
6.723988875411233,-0.15661259155301813
6.821733666091535,-0.15626482948365827
6.741402238397211,-0.15659304281203867
6.914399968674668,-0.15543242195894214
6.821733666091535,-0.15626482948365827
6.821733666091535,-0.15626482948365827
6.693668096912637,-0.1566161636982941
6.8857804522460775,-0.15571802754854044
6.9854246363426835,-0.15446697148755803
7.044825243630283,-0.15317810040219648
6.999368885466338,-0.15415933232523324
7.158104887661766,-0.1500409183355729
7.3589916790821475,-0.14240566869888882
7.320644797485664,-0.1439134570453121
7.490275478704622,-0.13679091904105634
7.162444439421006,-0.1498916916547385
7.7770006291024565,-0.12446139737837456
7.642983025572741,-0.13037517810877827
7.824848001819073,-0.12259803890734548
7.162444439421006,-0.1498916916547385
7.519362353505686,-0.13549474883421445
7.941210424009857,-0.11899096191079402
7.949597501835045,-0.11870301719121068
7.964500898277423,-0.11826942002294244
7.96484939442557,-0.11825581218563387
7.964849394425162,-0.11825581218564993
7.964849394419021,-0.11825581218589196
7.964849394414863,-0.11825581218605603
7.9648493944126875,-0.11825581218614237
7.964849394424341,-0.11825581218568215
7.96484939441009,-0.11825581218624559
7.9648493944087555,-0.11825581218629878
7.964849394408531,-0.11825581218630775
7.964849394408531,-0.11825581218630775
7.9648493944087555,-0.11825581218629878
7.964849394404271,-0.11825581218647588
7.964849394406782,-0.11825581218637714
7.964849394400938,-0.11825581218660734
7.964849394400516,-0.11825581218662388
7.964849394402603,-0.1182558121865415
7.964849394394276,-0.11825581218687217
7.964849394402809,-0.11825581218653337
7.9648493943931715,-0.1182558121869161
7.964849394392497,-0.11825581218694288
7.964849394395839,-0.1182558121868099
7.964849394387616,-0.1182558121871364
7.964849394384908,-0.11825581218724282
7.964849394384284,-0.1182558121872674
7.964849394383663,-0.11825581218729184
7.964849394386151,-0.11825581218719398
7.964849394386151,-0.11825581218719398
7.964849394384492,-0.11825581218725918
7.964849394381726,-0.11825581218736822
7.964849394379061,-0.11825581218747405
7.964849394378842,-0.1182558121874828
7.964849394379504,-0.11825581218745641
7.964849394378408,-0.11825581218749989
7.964849394377498,-0.11825581218753606
7.964849394377944,-0.11825581218751827
7.964849394377944,-0.11825581218751827
7.964849394375041,-0.11825581218763362
7.9648493943743635,-0.11825581218766061
7.964849394372341,-0.11825581218774103
7.964849394373245,-0.11825581218770516
7.964849394372797,-0.118255812187723
7.96484939436808,-0.11825581218790827
7.964849394365167,-0.11825581218802257
7.964849394365167,-0.11825581218802257
7.964849394366,-0.11825581218798979
7.964849394362514,-0.11825581218812745
7.9648493943609395,-0.11825581218818987
7.964849394361622,-0.11825581218816276
7.96484939436808,-0.11825581218790827
7.964849394355978,-0.11825581218838666
7.964849394354169,-0.11825581218845849
7.964849394353717,-0.11825581218847638
7.964849394356428,-0.11825581218836886
7.96484939435259,-0.11825581218852112
7.964849394351008,-0.11825581218858393
7.964849394353267,-0.11825581218849418
7.964849394352817,-0.1182558121885121
7.96484939434532,-0.11825581218880674
7.964849394349514,-0.11825581218864271
7.964849394349302,-0.11825581218865094
7.964849394349302,-0.11825581218865094
7.964849394353267,-0.11825581218849418
7.964849394337671,-0.11825581218910805
7.964849394338808,-0.11825581218906295
7.9648493943390335,-0.11825581218905404
7.964849394338127,-0.11825581218908997
7.964849394334722,-0.11825581218922483
7.964849394329046,-0.11825581218944971
7.964849394325632,-0.11825581218958495
7.964849394328589,-0.1182558121894678
7.9648493943214955,-0.11825581218974761
7.964849394330188,-0.11825581218940442
7.9648493943214955,-0.11825581218974761
7.964849394335635,-0.11825581218918864
7.964849394321084,-0.11825581218976362
7.964849394320663,-0.11825581218978004
7.9813089675303655,-0.11761338625217233
7.964849394320033,-0.11825581218980465
7.971904154922702,-0.11797704779407561
7.96484939431878,-0.11825581218985347
7.981308967533392,-0.11761338625205142
7.964849394319404,-0.11825581218982908
7.981308967534723,-0.11761338625199702
7.981308967531426,-0.11761338625213034
7.964849394320033,-0.11825581218980465
7.981308967539609,-0.11761338625179733
7.981308967541238,-0.11761338625173076
7.981308967540349,-0.1176133862517671
7.981308967543753,-0.11761338625162791
7.9813089675456785,-0.11761338625154928
7.981308967545531,-0.11761338625155532
7.981308967546713,-0.11761338625150701
7.981308967546269,-0.11761338625152513
7.981308967545826,-0.11761338625154326
7.981308967547747,-0.11761338625146472
7.981308967546121,-0.11761338625153119
7.98130896754701,-0.1176133862514949
7.981308967549962,-0.11761338625137413
7.981308967551438,-0.11761338625131375
7.981308967551586,-0.11761338625130771
7.981308967550848,-0.11761338625133791
7.981308967551291,-0.11761338625131977
7.981308967547305,-0.11761338625148282
7.9813089675486335,-0.11761338625142848
7.981308967550995,-0.11761338625133189
7.981308967555722,-0.11761338625113858
7.98130896755646,-0.1176133862511084
7.981308967554984,-0.1176133862511688
7.981308967556905,-0.11761338625109025
7.981308967556313,-0.11761338625111444
7.981308967554984,-0.1176133862511688
7.981308967559268,-0.11761338625099362
7.98130896755971,-0.11761338625097552
7.98130896755838,-0.11761338625102989
7.981308967560005,-0.11761338625096346
7.981308967559119,-0.11761338625099968
7.981308967556905,-0.11761338625109025
7.981308967560153,-0.11761338625095738
