35.660964,140.01494
35.660962,140.014943
35.660955,140.014957
35.660944,140.014972
35.660938,140.014985
35.660929,140.015001
35.66092,140.015012
35.660912,140.015026
35.660903,140.015041
35.660893,140.015056
35.66088,140.015063
35.660865,140.015077
35.660855,140.015093
35.660845,140.015106
35.660833,140.01512
35.660823,140.015136
35.660812,140.015151
35.660803,140.015169
35.660794,140.015184
35.660783,140.015201
35.660774,140.015219
35.660764,140.015232
35.660755,140.015247
35.660739,140.01526
35.660729,140.015275
35.660718,140.015287
35.660712,140.015273
35.660715,140.015248
35.660727,140.015224
35.660743,140.015203
35.660756,140.015181
35.660774,140.015157
35.660789,140.015136
35.660803,140.015112
35.660819,140.01509
35.660835,140.015069
35.66085,140.015047
35.660867,140.015023
35.660879,140.015002
35.660894,140.014981
35.66091,140.014956
35.660922,140.014939
35.660934,140.014926
35.660949,140.014924
35.660958,140.014929
